,1to2,2to1,id,주소2,지역,위도,경도,rate,category,diff
2437,8172.0,8166.0,4713.0,현대 뜨레비앙 아파트 앞,종로구,37.57528305,126.9906235,0.5001836210062431,neutral,6.0
2341,8149.0,8166.0,4500.0,풍납나들목,송파구,37.52865219,127.1086655,0.49947900704872816,neutral,17.0
2137,6953.0,8159.0,3763.0,등촌태영아파트,강서구,37.55603027,126.864296,0.46009793541556376,neutral,1206.0
1628,8102.0,8144.0,2324.0,천주교 대치 2동 교회 옆,강남구,37.500439,127.066223,0.49870737412286104,neutral,42.0
2415,7944.0,8138.0,4657.0,다이소앞,은평구,37.60049438,126.9221573,0.49396841188906854,neutral,194.0
139,8276.0,8137.0,253.0,신풍역 5번출구 인근,영등포구,37.500648,126.909515,0.5042344483031743,neutral,139.0
129,10013.0,8135.0,242.0,신길선원가와인아파트 앞,영등포구,37.510933,126.910225,0.5517412387039894,퍼지는 지역,1878.0
2338,8177.0,8114.0,4496.0,잠실 파크리오 120동 앞,송파구,37.51921082,127.1079407,0.5019335829599165,neutral,63.0
2100,8116.0,8113.0,3657.0,서울천호동우체국,강동구,37.54074097,127.1257629,0.5000924271366073,neutral,3.0
912,8076.0,8096.0,1229.0,송파체육문화회관 앞,송파구,37.490688,127.143127,0.49938164729161516,neutral,20.0
592,8047.0,8095.0,807.0,서울역 12번 출구 앞,용산구,37.552277,126.972687,0.4985131953909057,neutral,48.0
21,8153.0,8093.0,122.0,신성기사식당 앞,마포구,37.547459,126.938377,0.5018466083959129,neutral,60.0
284,9326.0,8092.0,420.0,서울시 공공자전거 상암센터,마포구,37.566246,126.896179,0.5354231255023539,neutral,1234.0
1314,7696.0,8082.0,1833.0,독산역 1번출구 앞 자전거보관소,금천구,37.466541,126.890282,0.48776777791862086,neutral,386.0
1046,8182.0,8071.0,1405.0,망우역 1번출구,중랑구,37.599098,127.092949,0.5034147541992248,neutral,111.0
2020,7472.0,8067.0,3525.0,금호스포츠센터앞,성동구,37.546089,127.02507,0.4808546238496686,neutral,595.0
2279,7732.0,8067.0,4214.0,JTBC 앞,마포구,37.57730484,126.8901825,0.489398063168555,neutral,335.0
2170,8106.0,8061.0,3803.0,세븐일레븐 신림점,관악구,37.48313141,126.9213562,0.5013917238819818,neutral,45.0
1130,8172.0,8047.0,1527.0,미아역 1번 출구 뒤,강북구,37.627335,127.026054,0.5038535051482829,neutral,125.0
594,7849.0,8043.0,809.0,한남 유수지 복개주차장,용산구,37.530167,127.007439,0.4938963000251699,neutral,194.0
322,8323.0,8026.0,464.0,삼청동 골목,종로구,37.58419,126.981697,0.5090831243501132,neutral,297.0
1221,9536.0,8024.0,1681.0,현대6차 아파트,노원구,37.645802,127.08226,0.5430523917995445,neutral,1512.0
2357,7875.0,8009.0,4527.0,목동신시가지아파트6단지,양천구,37.53684616,126.8847504,0.4957819189121128,neutral,134.0
1278,8251.0,8004.0,1754.0, 창동시장입구 사거리,도봉구,37.646896,127.033432,0.5075976622577668,neutral,247.0
1368,7896.0,7997.0,1937.0,한진아파트 입구,구로구,37.486061,126.852013,0.49682250047190585,neutral,101.0
189,8237.0,7992.0,307.0,서울역사박물관 앞,종로구,37.57,126.9711,0.5075482161562634,neutral,245.0
1945,8010.0,7981.0,3131.0,연가교 교차로,서대문구,37.572159,126.921188,0.5009067600525295,neutral,29.0
916,8222.0,7979.0,1233.0,잠실3거리(갤러리아팰리스),송파구,37.510509,127.093369,0.5074995370656132,neutral,243.0
2178,8200.0,7977.0,3860.0,건국대학교 정문 앞,광진구,37.5465126,127.0757141,0.5068925016999444,neutral,223.0
617,7446.0,7975.0,836.0,현대자동차서비스 앞,용산구,37.531422,126.9515,0.4828480643278646,neutral,529.0
1715,7993.0,7973.0,2423.0,영희초교 사거리(래미안개포루체하임),강남구,37.490837,127.08065,0.5006263309532757,neutral,20.0
2153,7937.0,7965.0,3783.0,마곡금호어울림아파트,강서구,37.57410049,126.8371124,0.49911960759652874,neutral,28.0
1021,8163.0,7957.0,1373.0,성북구보건소 건너편,성북구,37.602291,127.038979,0.5063895781637717,neutral,206.0
1915,8123.0,7949.0,3013.0,서울고용노동청본청,중구,37.56761551,126.9872437,0.5054131408661026,neutral,174.0
2319,8002.0,7948.0,4468.0,가락1동 주민센터,송파구,37.49650955,127.1103287,0.5016927899686521,neutral,54.0
2318,8002.0,7948.0,4468.0,가락1동 주민센터 2,송파구,37.49650955,127.1103287,0.5016927899686521,neutral,54.0
2155,7877.0,7941.0,3785.0,마곡14단지 1408동앞,강서구,37.55737305,126.8233261,0.49797698824124415,neutral,64.0
440,7202.0,7920.0,604.0,답십리초등학교 옆 공원,동대문구,37.569656,127.055962,0.47625975400079357,neutral,718.0
1513,8299.0,7907.0,2174.0,삼성디지털프라자관악점,관악구,37.488564,126.928482,0.5120942860668888,neutral,392.0
316,7815.0,7897.0,455.0,삼익한의원,종로구,37.570961,127.006058,0.4973905295315682,neutral,82.0
1233,6578.0,7886.0,1695.0,월계미륭아파트 정문,노원구,37.623417,127.066933,0.4547842920353982,neutral,1308.0
1000,7562.0,7880.0,1349.0,월계2교 버스정류장 앞,성북구,37.623829,127.050201,0.4897034062945214,neutral,318.0
757,10062.0,7873.0,1035.0,고덕역 4번출구,강동구,37.555016,127.155273,0.5610259269584611,퍼지는 지역,2189.0
1980,8177.0,7871.0,3414.0,종로5가역 4번출구,종로구,37.571175,127.002228,0.5095338983050848,neutral,306.0
598,7987.0,7865.0,813.0,삼각지역 3번출구,용산구,37.533512,126.972275,0.503848094877618,neutral,122.0
2477,7908.0,7862.0,4854.0,가락시장역 2번 출구,송파구,37.492733,127.1179886,0.5014584654407102,neutral,46.0
2215,8367.0,7858.0,4019.0,상계주공10단지 버스정류소,노원구,37.66214371,127.058197,0.5156856702619415,neutral,509.0
968,7869.0,7846.0,1303.0,돈암초교 입구,성북구,37.591694,127.012497,0.5007317849188673,neutral,23.0
1258,7520.0,7844.0,1729.0,파리바게트앞,도봉구,37.68401,127.045792,0.48945587086696174,neutral,324.0
1384,8228.0,7840.0,1965.0,삼환로즈빌아파트 105동 옆,구로구,37.497231,126.859192,0.5120736868309684,neutral,388.0
413,7928.0,7828.0,571.0,어린이대공원역6번출구,광진구,37.548496,127.07476,0.5031733942625032,neutral,100.0
1918,8370.0,7827.0,3101.0,서대문구청,서대문구,37.578381,126.936096,0.5167623634006298,neutral,543.0
1231,10079.0,7823.0,1692.0,온곡초교 교차로,노원구,37.664188,127.06601,0.5630097195844039,퍼지는 지역,2256.0
1299,7800.0,7812.0,1814.0,두산위브아파트 옆 상가건물 앞,금천구,37.47422,126.894127,0.49961568024596464,neutral,12.0
245,7848.0,7809.0,378.0,청계7가 사거리,중구,37.569805,127.016953,0.5012454493197931,neutral,39.0
604,8153.0,7803.0,820.0,청파동입구 교차로,용산구,37.549026,126.971947,0.5109676610679368,neutral,350.0
1960,8727.0,7798.0,3215.0,강변삼성래미안,영등포구,37.529743,126.907829,0.5281089258698941,neutral,929.0
1180,7612.0,7796.0,1628.0,노일초등학교 앞,노원구,37.673618,127.055252,0.49402907580477673,neutral,184.0
1415,7653.0,7789.0,2009.0,보라매역 8번출구,동작구,37.500076,126.921082,0.495596425333506,neutral,136.0
1107,7894.0,7786.0,1474.0,서울중랑우체국,중랑구,37.595814,127.08284,0.5034438775510204,neutral,108.0
542,6426.0,7769.0,745.0,강서초등학교,양천구,37.522282,126.839699,0.45269461077844314,neutral,1343.0
2475,7649.0,7762.0,4852.0,서울복합물류 게이트 1,송파구,37.47644424,127.123169,0.4963337875543443,neutral,113.0
2431,7948.0,7759.0,4705.0,웰니스센터(민방위교육장 앞),종로구,37.57752991,126.9891281,0.5060164257974151,neutral,189.0
1526,8318.0,7745.0,2191.0,대학동주민센터 ,관악구,37.470688,126.936485,0.5178360206686173,neutral,573.0
851,7948.0,7740.0,1159.0,서서울모터리움앞,강서구,37.565853,126.846596,0.5066292707802141,neutral,208.0
1292,7879.0,7736.0,1775.0,신원리베르텔 앞,도봉구,37.651287,127.045548,0.5045789305155299,neutral,143.0
1726,9248.0,7732.0,2504.0,신사역 4번출구 뒤,서초구,37.515881,127.019302,0.544640753828033,neutral,1516.0
1977,7843.0,7726.0,3411.0,종묘,종로구,37.570702,126.994812,0.503757466760871,neutral,117.0
1696,7874.0,7724.0,2404.0,대모산입구역 4번 출구 앞,강남구,37.49181,127.073158,0.504808308757533,neutral,150.0
752,7835.0,7711.0,1030.0,미호 플랜트 앞,강동구,37.527061,127.12207,0.5039881641579828,neutral,124.0
446,7814.0,7710.0,610.0,동대문중 교차로,동대문구,37.573086,127.052162,0.5033496521515074,neutral,104.0
1294,7665.0,7706.0,1805.0,서울디지털운동장 앞,금천구,37.482288,126.877769,0.49866631969292824,neutral,41.0
1725,7951.0,7705.0,2503.0,반포1동 서초빌딩 앞,서초구,37.503811,127.021362,0.5078564128768523,neutral,246.0
1367,6759.0,7698.0,1936.0,개봉역 1번 출구 자전거보관서쪽,구로구,37.494282,126.859215,0.46752438265200247,neutral,939.0
2003,7603.0,7694.0,3505.0,신양초교앞 교차로,광진구,37.535221,127.068398,0.4970255605674315,neutral,91.0
1155,7575.0,7694.0,1554.0,번동사거리,강북구,37.635391,127.034554,0.49610321566572796,neutral,119.0
2362,7768.0,7672.0,4553.0,당산삼성2차아파트,영등포구,37.52762222,126.8986359,0.5031088082901555,neutral,96.0
81,7645.0,7662.0,188.0,홍은동 정원여중 입구,서대문구,37.586388,126.935127,0.49944469850395246,neutral,17.0
1903,8648.0,7650.0,2920.0,상계중학교(당현2교사거리),노원구,37.651035,127.06871,0.5306172536507547,neutral,998.0
2006,7746.0,7648.0,3508.0,화양사거리,광진구,37.548222,127.067879,0.503183058334416,neutral,98.0
1743,7575.0,7647.0,2524.0,반포쇼핑타운 8동 앞,서초구,37.507351,127.008019,0.4976350019708317,neutral,72.0
1880,6870.0,7644.0,2820.0,신세기아파트 앞,구로구,37.493965,126.853043,0.47333608929309634,neutral,774.0
1298,7325.0,7628.0,1812.0,갑을그레이트밸리 앞,금천구,37.479031,126.887299,0.48986825386210125,neutral,303.0
1039,7200.0,7625.0,1394.0,길음뉴타운 래미안9단지,성북구,37.602417,127.019714,0.4856661045531197,neutral,425.0
2365,8219.0,7614.0,4557.0,리버뷰신안인스빌2차 후문,영등포구,37.51288223,126.8902664,0.5191056653824291,neutral,605.0
1585,7341.0,7611.0,2271.0,내방역 8번출구 앞,서초구,37.487865,126.994293,0.49097110754414125,neutral,270.0
1088,7029.0,7609.0,1454.0,한국전력공사(동대문 중랑지사),중랑구,37.607349,127.07859,0.48018855034840824,neutral,580.0
579,7188.0,7593.0,790.0,화곡고가 사거리,양천구,37.527607,126.848755,0.4862999797036736,neutral,405.0
714,7102.0,7590.0,982.0,유니클로 은평점앞,은평구,37.604126,126.925087,0.48339232235230056,neutral,488.0
266,7473.0,7587.0,401.0,상암월드컵파크 10단지 앞,마포구,37.586189,126.881615,0.49621513944223106,neutral,114.0
307,7906.0,7580.0,445.0,대한상공회의소,중구,37.560291,126.974548,0.5105256360583753,neutral,326.0
726,7617.0,7580.0,1003.0,해공도서관앞,강동구,37.543915,127.125458,0.5012173455287228,neutral,37.0
2303,7039.0,7576.0,4408.0,돌곶이역 앞,성북구,37.61131287,127.0575943,0.4816284639069449,neutral,537.0
672,7128.0,7573.0,930.0,구 서부경찰서 건너편,은평구,37.601662,126.920303,0.48486497517175703,neutral,445.0
1671,7350.0,7571.0,2372.0,대치역 사거리,강남구,37.494499,127.063797,0.49259433013873066,neutral,221.0
1010,8778.0,7566.0,1361.0,홍익중고 입구,성북구,37.592842,127.002121,0.5370778267254038,neutral,1212.0
1488,7630.0,7564.0,2122.0,낙성대로 입구,관악구,37.478058,126.960495,0.5021719099644597,neutral,66.0
1862,7554.0,7562.0,2745.0,수명초등학교,강서구,37.5525589,126.8231125,0.4997353797300873,neutral,8.0
2000,7819.0,7560.0,3502.0,중곡역 1번출구,광진구,37.565659,127.084297,0.5084205735093309,neutral,259.0
2380,7289.0,7559.0,4575.0,대림동 e편한세상영등포아델포레,영등포구,37.49582291,126.9083557,0.49090786637931033,neutral,270.0
1334,7449.0,7548.0,1856.0,모두의학교,금천구,37.478409,126.907372,0.4966993398679736,neutral,99.0
957,8485.0,7524.0,1288.0,문정중교 사거리,송파구,37.487999,127.131088,0.5300143669186083,neutral,961.0
467,9250.0,7518.0,637.0,KAIST 경영대학 앞,동대문구,37.591614,127.045792,0.5516459923664122,퍼지는 지역,1732.0
1264,7344.0,7510.0,1735.0,"도봉역 1,2번 출구사이 건너편",도봉구,37.679119,127.044983,0.49441227952066785,neutral,166.0
1617,7213.0,7510.0,2313.0,금원빌딩 앞,강남구,37.525116,127.052467,0.4899137404061672,neutral,297.0
1396,5545.0,7507.0,1981.0,천왕이펜하우스5단지 앞,구로구,37.479431,126.842697,0.42483910511798956,몰리는 지역,1962.0
1705,7632.0,7506.0,2413.0,도곡역 1번 출구,강남구,37.490959,127.054985,0.5041617122473246,neutral,126.0
1587,7596.0,7480.0,2273.0,일동제약 사거리,서초구,37.477829,127.038269,0.5038471743167949,neutral,116.0
191,10092.0,7466.0,309.0,광화문역 6번출구 옆,종로구,37.569889,126.976456,0.5747807267342522,퍼지는 지역,2626.0
1319,7140.0,7460.0,1840.0,솔브레인이엔지 뒤편,금천구,37.475101,126.888069,0.48904109589041095,neutral,320.0
2293,6725.0,7458.0,4317.0,양재근린공원,서초구,37.47039795,127.0424118,0.4741592046816611,neutral,733.0
997,7430.0,7446.0,1346.0,길음8골어린이공원 옆,성북구,37.608978,127.020248,0.4994622210271578,neutral,16.0
342,7325.0,7438.0,485.0,서울역4번출구,중구,37.557404,126.973251,0.49617286459391724,neutral,113.0
224,8035.0,7423.0,349.0,사직동주민센터,종로구,37.576332,126.96859,0.5197955751067408,neutral,612.0
813,7124.0,7416.0,1109.0,공항시장역 4번출구,강서구,37.563347,126.810486,0.489958734525447,neutral,292.0
2204,7598.0,7408.0,4004.0,당고개입구오거리 당현천변,노원구,37.66260529,127.0755768,0.5063308010129282,neutral,190.0
480,6566.0,7407.0,656.0,영휘원 교차로,동대문구,37.587238,127.043137,0.469906247763544,neutral,841.0
85,7491.0,7404.0,195.0,모래내고가차도,서대문구,37.567657,126.917809,0.502920443101712,neutral,87.0
1663,7620.0,7397.0,2362.0,신사동 가로수길 입구,강남구,37.517635,127.022453,0.5074249184257841,neutral,223.0
2223,8053.0,7390.0,4028.0,한일유앤아이아파트 105동 인근,노원구,37.65351868,127.0713043,0.5214660363918928,neutral,663.0
79,8722.0,7389.0,185.0,마포 신수공원 앞,마포구,37.542545,126.934296,0.5413692508224195,neutral,1333.0
1416,7159.0,7389.0,2012.0,녹십초요양병원앞,동작구,37.488361,126.906227,0.49209513335166344,neutral,230.0
199,7895.0,7386.0,321.0,KEB 하나금융그룹 명동사옥 옆,중구,37.565464,126.984138,0.5166546691970421,neutral,509.0
1277,6808.0,7383.0,1752.0, 창동 주공 4단지 입구 옆,도봉구,37.645481,127.048576,0.47974068071312803,neutral,575.0
1930,7609.0,7382.0,3115.0,북아현 치안센터 인근,서대문구,37.561455,126.95575,0.507571209392302,neutral,227.0
1818,7445.0,7376.0,2655.0,송이공원,송파구,37.50058,127.118843,0.5023277781526213,neutral,69.0
406,7722.0,7372.0,562.0,군자지하보도 앞,성동구,37.559246,127.07341,0.5115940108652445,neutral,350.0
1098,6134.0,7359.0,1465.0,중랑공영차고지 옆,중랑구,37.613148,127.105148,0.45460609204772845,neutral,1225.0
2249,7566.0,7323.0,4105.0,하나은행 장안동지점앞,동대문구,37.56324005,127.057991,0.5081603868627846,neutral,243.0
255,7288.0,7323.0,389.0,을지로4가역 1번출구,중구,37.56673,126.996605,0.49880227226062557,neutral,35.0
333,8675.0,7321.0,475.0,ddp패션몰,중구,37.56765,127.01181,0.5423230807701925,neutral,1354.0
641,7058.0,7314.0,864.0,순천향대학병원(한남오거리),용산구,37.535141,127.006004,0.4910937934873365,neutral,256.0
1091,7730.0,7292.0,1457.0,동원사거리,중랑구,37.58976,127.093239,0.5145786180268939,neutral,438.0
798,7387.0,7288.0,1081.0,트레빌빌딩,강동구,37.536999,127.129532,0.5033730834752981,neutral,99.0
932,7276.0,7285.0,1256.0,문정현대아파트 교차로,송파구,37.491131,127.125809,0.4996909552915322,neutral,9.0
1316,7056.0,7276.0,1835.0,STX V타워,금천구,37.47707,126.88443,0.4923248674295283,neutral,220.0
1521,7483.0,7273.0,2185.0,대학동 고시촌,관악구,37.470467,126.938652,0.5071157495256167,neutral,210.0
2126,5873.0,7266.0,3718.0,번동 SK LPG 충전소,강북구,37.628685,127.0439072,0.44698987746403834,몰리는 지역,1393.0
1490,7393.0,7251.0,2128.0,관악구청교차로,관악구,37.479164,126.952583,0.5048484020759355,neutral,142.0
2276,7267.0,7237.0,4211.0,시석빌딩 앞,마포구,37.5483017,126.9167175,0.5010341974627689,neutral,30.0
1860,7081.0,7229.0,2743.0,동신아파트 104동 앞,강서구,37.57204437,126.8440018,0.49482879105520616,neutral,148.0
514,9132.0,7214.0,709.0,신정3동 현장민원실 앞,양천구,37.511585,126.84156,0.558668787470941,퍼지는 지역,1918.0
1989,7690.0,7205.0,3423.0,현대그룹(본사),종로구,37.575836,127.000694,0.5162806310842565,neutral,485.0
1212,6593.0,7199.0,1671.0,인덕대학교,노원구,37.629349,127.054825,0.47803074245939675,neutral,606.0
777,7174.0,7193.0,1060.0,천일초교 사거리,강동구,37.544659,127.132637,0.49933876244170666,neutral,19.0
1139,7908.0,7190.0,1536.0,번동 두산위브 101동 옆,강북구,37.636261,127.032173,0.523777983838919,neutral,718.0
2231,7217.0,7182.0,4037.0,물넘이교,노원구,37.65408325,127.0719528,0.5012153621779291,neutral,35.0
698,7077.0,7182.0,963.0,대호프라자아파트,은평구,37.614429,126.932579,0.4963181148748159,neutral,105.0
1581,8004.0,7180.0,2266.0,서초역 3번출구,서초구,37.49054,127.008163,0.5271338250790305,neutral,824.0
664,7141.0,7178.0,919.0,서울혁신파크,은평구,37.607948,126.932503,0.49870801033591733,neutral,37.0
1273,6511.0,7175.0,1748.0, 피자헛 앞(도봉병원 옆),도봉구,37.668983,127.043762,0.47574163378635104,neutral,664.0
1501,7122.0,7171.0,2145.0,은천초등학교 육교,관악구,37.486359,126.942924,0.4982858742041559,neutral,49.0
1815,7470.0,7167.0,2652.0,송파 레미니스1단지 102동 앞,송파구,37.508831,127.134262,0.5103504816560771,neutral,303.0
1668,7212.0,7162.0,2369.0,KT선릉타워,강남구,37.505428,127.052872,0.5017392514261861,neutral,50.0
1527,7162.0,7157.0,2195.0,은천교회,관악구,37.484646,126.934509,0.500174593197849,neutral,5.0
2175,6975.0,7157.0,3811.0,신사로입구,관악구,37.48675156,126.9227219,0.49356071327483725,neutral,182.0
2272,7069.0,7151.0,4206.0,광흥창역5번출구,마포구,37.54737854,126.931633,0.4971167369901547,neutral,82.0
271,7256.0,7145.0,407.0,마포구 육아종합지원센터,마포구,37.580631,126.883675,0.5038538990347893,neutral,111.0
1576,7302.0,7145.0,2259.0,잠원역 3번-4번 출구사이,서초구,37.512989,127.011177,0.5054336540458226,neutral,157.0
540,6877.0,7143.0,743.0,현대6차아파트 101동 옆,양천구,37.5089,126.842682,0.49051355206847363,neutral,266.0
272,7472.0,7121.0,408.0,LG CNS앞,마포구,37.580811,126.88665,0.5120263139861577,neutral,351.0
14,8380.0,7119.0,115.0,마스타 빌딩 앞,서대문구,37.558933,126.927116,0.5406800438737983,neutral,1261.0
1362,8328.0,7108.0,1928.0,고척스카이돔구장 광장,구로구,37.49947,126.868401,0.5395180098471106,neutral,1220.0
2236,6772.0,7107.0,4062.0,평화도봉공원 주변,도봉구,37.66252136,127.0427094,0.48793140716189926,neutral,335.0
2373,6286.0,7092.0,4566.0,대림성원상떼빌아파트,영등포구,37.5038414,126.8961563,0.46987591568246373,neutral,806.0
345,7011.0,7086.0,488.0,푸르메병원,마포구,37.58456802,126.8802109,0.49733985954458393,neutral,75.0
204,7944.0,7064.0,328.0,탑골공원 앞,종로구,37.570396,126.98819,0.529317697228145,neutral,880.0
496,7027.0,7056.0,672.0,대광고등학교,동대문구,37.57859,127.02385,0.498970389831712,neutral,29.0
146,7405.0,7045.0,260.0,여의도 마리나선착장 앞,영등포구,37.53368,126.912086,0.5124567474048443,neutral,360.0
1673,7149.0,7040.0,2375.0,수서역 1번출구 앞,강남구,37.48735,127.100998,0.5038410035943336,neutral,109.0
67,7135.0,7028.0,173.0,서대문역 8번출구 앞,서대문구,37.564777,126.966148,0.5037774482807315,neutral,107.0
2406,6864.0,7020.0,4620.0,삼각지역 14번 출구 앞(교통섬),용산구,37.53528595,126.974083,0.4943820224719101,neutral,156.0
1952,7398.0,6994.0,3204.0,도림고가도로 밑,영등포구,37.511242,126.898186,0.514035575319622,neutral,404.0
51,7367.0,6989.0,155.0,가좌역1 번출구 뒤,마포구,37.56855,126.914513,0.5131652270827528,neutral,378.0
1629,7199.0,6988.0,2325.0,대치동 버거킹대치점,강남구,37.49865,127.059319,0.5074363854232748,neutral,211.0
2221,6997.0,6979.0,4026.0,상계주공1단지아파트,노원구,37.64795303,127.0579376,0.5006439610761305,neutral,18.0
856,8877.0,6976.0,1165.0,마곡중학교 후문,강서구,37.568447,126.821648,0.5599571059105533,퍼지는 지역,1901.0
223,9763.0,6976.0,348.0,독립문역 사거리,종로구,37.572029,126.960785,0.5832487006392257,퍼지는 지역,2787.0
1420,7472.0,6961.0,2020.0,장승배기역2번출구뒷편쪽,동작구,37.504498,126.938988,0.5177024873553662,neutral,511.0
137,8352.0,6958.0,251.0,서울지방병무청 버스정류장,영등포구,37.504494,126.921951,0.5455258001306336,neutral,1394.0
1007,6401.0,6953.0,1358.0,정릉도서관 앞,성북구,37.60479,127.010582,0.4793320353452149,neutral,552.0
1129,6958.0,6942.0,1526.0,수유동 채선당앞,강북구,37.641739,127.024628,0.5005755395683453,neutral,16.0
197,7192.0,6926.0,318.0,광교사거리 남측,중구,37.568527,126.982552,0.5094205978183879,neutral,266.0
35,6812.0,6923.0,138.0,신촌동 제1공영주차장 앞,서대문구,37.559177,126.934525,0.4959592282489989,neutral,111.0
371,7860.0,6922.0,519.0,양지사거리,성동구,37.566994,127.029915,0.5317277770261128,neutral,938.0
1748,6788.0,6922.0,2529.0,우리은행 방배동지점 앞,서초구,37.489918,126.992081,0.4951130561633844,neutral,134.0
1759,7729.0,6919.0,2542.0,신논현역2번출구(신논현타워 앞),서초구,37.505089,127.023911,0.5276488257782632,neutral,810.0
1552,5894.0,6916.0,2228.0,뒷벌공원 옆,서초구,37.489586,126.986725,0.4601092896174863,neutral,1022.0
1125,7085.0,6909.0,1519.0,세븐일레븐 수유장미원점 앞,강북구,37.645451,127.015617,0.5062884093182792,neutral,176.0
963,6845.0,6894.0,1296.0,석촌호수교차로 (송파나루근린공원 앞),송파구,37.508678,127.103432,0.4982167552223597,neutral,49.0
1459,6812.0,6886.0,2082.0,7호선 이수역7번출구,동작구,37.485615,126.981979,0.4972988757482844,neutral,74.0
1540,9478.0,6876.0,2213.0,고속터미널역 5번출구 앞,서초구,37.502232,127.002258,0.5795524030818149,퍼지는 지역,2602.0
1921,6903.0,6860.0,3104.0,e편한세상 신촌4단지 앞,서대문구,37.558128,126.956207,0.5015621594129187,neutral,43.0
1374,9037.0,6853.0,1953.0,천왕역 4번출구 뒤,구로구,37.486385,126.839211,0.5687224669603524,퍼지는 지역,2184.0
1735,6938.0,6850.0,2515.0,서초초등학교 후문,서초구,37.498928,127.024727,0.5031911807368726,neutral,88.0
1541,6018.0,6846.0,2214.0,신반포역 2번출구 앞,서초구,37.504116,126.99749,0.46781716417910446,neutral,828.0
2099,6789.0,6839.0,3656.0,둔촌푸르지오아파트,강동구,37.53407288,127.1450043,0.4981655415321397,neutral,50.0
1535,6905.0,6837.0,2206.0,언남초등학교 앞,서초구,37.454357,127.062103,0.5024741667879493,neutral,68.0
2145,6794.0,6829.0,3774.0,마곡9단지 910동 상가앞,강서구,37.56108475,126.8167954,0.4987154077662776,neutral,35.0
803,6855.0,6827.0,1086.0,래미안 솔베뉴(구천면로),강동구,37.550598,127.145454,0.5010232422160503,neutral,28.0
1619,6875.0,6823.0,2315.0,봉은사역 5번출구 옆,강남구,37.514248,127.061119,0.5018980873120163,neutral,52.0
686,7467.0,6814.0,948.0,디지털미디어 시티역 4번출구,은평구,37.577202,126.902351,0.5228625446397311,neutral,653.0
2062,7032.0,6804.0,3581.0,광진광장,광진구,37.54747,127.073967,0.5082393755420642,neutral,228.0
1660,6773.0,6799.0,2359.0,"국립국악중,고교 정문 맞은편",강남구,37.475605,127.050377,0.4990421455938697,neutral,26.0
1339,7271.0,6796.0,1862.0,스타즈호텔독산 빌딩 앞,금천구,37.461346,126.897583,0.5168834861733135,neutral,475.0
1135,5842.0,6794.0,1532.0,번3동 주민센터 교차로,강북구,37.626354,127.047447,0.4623298512187401,neutral,952.0
1423,5713.0,6792.0,2026.0,흑석역 4번출구,동작구,37.508587,126.963493,0.45685725709716113,neutral,1079.0
242,6635.0,6791.0,372.0,약수역 3번출구 뒤,중구,37.554295,127.0112,0.4941903768806793,neutral,156.0
1879,4817.0,6790.0,2819.0,하늘숲초등학교 앞,구로구,37.483665,126.841614,0.4150081847161196,몰리는 지역,1973.0
2200,6182.0,6756.0,3963.0,에이스 하드웨어(시흥대로 396) 앞,금천구,37.46865845,126.898262,0.4778172824238677,neutral,574.0
33,6559.0,6750.0,135.0,명물길 원형무대 앞,서대문구,37.559101,126.939178,0.49282440453828236,neutral,191.0
70,6300.0,6724.0,177.0,북가좌 초등학교,서대문구,37.577675,126.909805,0.48372235872235875,neutral,424.0
2468,7372.0,6712.0,4809.0,"동성1,2차 아파트 앞",중랑구,37.61022568,127.096283,0.5234308435103664,neutral,660.0
2375,6411.0,6708.0,4568.0,영등포로터리,영등포구,37.51874924,126.9122086,0.48868053967528013,neutral,297.0
2274,6351.0,6701.0,4208.0,스타벅스(동교동) 앞,마포구,37.5566597,126.9198685,0.4865920931657983,neutral,350.0
1303,6274.0,6694.0,1821.0,홈플러스 시흥점 맞은편 다비치안경 앞,금천구,37.451458,126.902115,0.4838062924120913,neutral,420.0
999,6002.0,6690.0,1348.0,성북제일새마을금고 본점 앞,성북구,37.604752,127.022758,0.4728963126378821,neutral,688.0
2327,6727.0,6690.0,4480.0,가락시장역 롯데마트2,송파구,37.49201584,127.1174545,0.5013788477304911,neutral,37.0
1146,6946.0,6688.0,1543.0,수유1동 주민센터,강북구,37.630188,127.017738,0.5094616400176031,neutral,258.0
1236,9428.0,6678.0,1700.0,상계보람아파트 202동 ,노원구,37.665215,127.066139,0.5853719110890352,퍼지는 지역,2750.0
2325,6728.0,6678.0,4478.0,문정근린공원2,송파구,37.4861145,127.1266708,0.5018648366403103,neutral,50.0
1931,6728.0,6677.0,3116.0,신촌역 4번출구,서대문구,37.555504,126.937203,0.5019022752704215,neutral,51.0
1507,6731.0,6676.0,2167.0,낙성대역 1번출구,관악구,37.476295,126.964958,0.5020511673006638,neutral,55.0
1154,6706.0,6671.0,1553.0,예수그리스도후기성도교회 앞,강북구,37.635204,127.033966,0.5013082155939299,neutral,35.0
201,6657.0,6670.0,324.0,신세계백화점 본점 앞,중구,37.56134,126.9804,0.49951226832745554,neutral,13.0
648,6623.0,6662.0,901.0,응암1동사무소,은평구,37.600975,126.926956,0.4985321791494166,neutral,39.0
966,6312.0,6660.0,1300.0,오륜사거리,송파구,37.506939,127.139221,0.486586493987049,neutral,348.0
370,6746.0,6658.0,518.0,청계천 박물관 앞,성동구,37.571526,127.035355,0.503282602208296,neutral,88.0
